experiment_index,kind,time_us,signal,reference,synthetic_measurement,wilson_low95,wilson_high95
3,ramsey,4.0,0.6064044543749971,0.6064044543749972,0.62890625,0.556966130025863,0.6914794708226983
3,ramsey,4.5,0.5335487408925698,0.5335487408925698,0.53515625,0.4581634037301068,0.6041785050664952
3,ramsey,5.0,0.4590404097363473,0.4590404097363472,0.5,0.42144940372177997,0.5711036205553373
3,ramsey,5.5,0.38397351214358544,0.3839735121435854,0.38671875,0.30420492812954714,0.46347280158478577
3,ramsey,6.0,0.30940055417375045,0.30940055417375045,0.265625,0.18042757825731748,0.34686621588990096
3,ramsey,6.5,0.23631578133936806,0.23631578133936812,0.28125,0.19631656730906677,0.3619945088468115
3,ramsey,7.0,0.16564026357769426,0.1656402635776944,0.1484375,0.0619850726619402,0.23267910642032885
3,ramsey,7.5,0.0982090137325732,0.09820901373257333,0.1171875,0.030609097883190106,0.20202051718175928
3,ramsey,8.0,0.03476032042887931,0.03476032042887946,-0.05859375,-0.14430610636113383,0.02799129882865925
3,ramsey,8.5,-0.024072578156283976,-0.024072578156283782,-0.03515625,-0.12113735552110638,0.051348471001621654
3,ramsey,9.0,-0.07776740827208212,-0.07776740827208185,-0.078125,-0.163577276618872,0.00849086657557252
3,ramsey,9.5,-0.12591634560154188,-0.12591634560154152,-0.05859375,-0.14430610636113383,0.02799129882865925
3,ramsey,10.0,-0.16822710746139968,-0.16822710746139938,-0.171875,-0.25561635876525246,-0.08557374333000656
3,ramsey,10.5,-0.20452173834637424,-0.20452173834637383,-0.18359375,-0.2670665712412351,-0.09738649236051888
3,ramsey,11.0,-0.23473322102893934,-0.23473322102893898,-0.296875,-0.3770991594732517,-0.21222919869128665
3,ramsey,11.5,-0.25890008665010716,-0.25890008665010683,-0.24609375,-0.3279230919943561,-0.16059909964203745
3,ramsey,12.0,-0.277159232870131,-0.2771592328701306,-0.2734375,-0.35443329688021974,-0.18836913827132884
3,ramsey,12.5,-0.28973718859426784,-0.2897371885942674,-0.26171875,-0.3430804869254209,-0.17645898671963267
3,ramsey,13.0,-0.29694008662034405,-0.2969400866203437,-0.31640625,-0.39594619076137205,-0.23215376991399117
3,ramsey,13.5,-0.29914262151691784,-0.29914262151691745,-0.31640625,-0.39594619076137205,-0.23215376991399117
3,ramsey,14.0,-0.29677627905044285,-0.2967762790504424,-0.19921875,-0.28231425018194634,-0.1131560954284675
3,ramsey,14.5,-0.2903171256214503,-0.29031712562145,-0.2578125,-0.3392933054047689,-0.17249184773811965
3,ramsey,15.0,-0.28027344168663176,-0.2802734416866315,-0.2890625,-0.369549810646443,-0.20426990651376542
